group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
2,MZT2B,-4.6243362,-0.7664164,3.757998610649411e-06,8.553204837838059e-05,0.2740899357601713,0.3984339014279134
2,MYC,-4.6266465,-2.5307517,3.7163364988763766e-06,8.472502709291451e-05,0.03640256959314775,0.171349608475357
2,ANXA2R,-4.6284547,-1.8528758,3.684040597182927e-06,8.427011456470696e-05,0.06852248394004283,0.2017503454629203
2,MAL,-4.62889,-3.259084,3.6763059379273623e-06,8.423428504754372e-05,0.023554603854389723,0.1575310916628282
2,HSPE1,-4.63177,-1.4505783,3.6255289733979126e-06,8.321045993398637e-05,0.10278372591006424,0.23399355135882083
2,ITM2A,-4.6402082,-3.6451068,3.4805832577249017e-06,8.001825752102906e-05,0.014989293361884369,0.1510824504836481
2,APOBEC3G,-4.6407104,-1.5391699,3.472133094891534e-06,7.995859956802494e-05,0.11563169164882227,0.23859972362966375
2,HSP90AB1,-4.7034616,-0.61834633,2.55787097251522e-06,5.930439049349379e-05,0.39186295503211993,0.49792722247812066
2,C11orf58,-4.711699,-0.77021134,2.4565998187761103e-06,5.705327742382068e-05,0.291220556745182,0.410409949332105
2,LEF1,-4.713105,-2.1694076,2.4396988546517846e-06,5.685414259236309e-05,0.05353319057815846,0.1893136803316444
2,SKAP1,-4.721309,-2.9031305,2.34331276485322e-06,5.4701331823650544e-05,0.027837259100642397,0.16536158452326116
2,S1PR4,-4.7318907,-1.1693383,2.2243827816390617e-06,5.2013991893943545e-05,0.15631691648822268,0.2865039152464302
2,RPL41,-4.7529526,-0.56777734,2.0046717048167997e-06,4.703745154807254e-05,0.46466809421841543,0.5591893136803316
2,HNRNPF,-4.7698965,-0.8114612,1.8432079312604015e-06,4.3398012947055246e-05,0.278372591006424,0.4035006909258406
2,HMOX2,-4.8096433,-1.8679782,1.5119995036938368e-06,3.5971890631433856e-05,0.07066381156316917,0.2077383694150161
2,ALOX5AP,-4.8187175,-1.3430363,1.4448383483094555e-06,3.443405320159498e-05,0.11991434689507495,0.2593274988484569
